"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.888888888888889,0.1,10,"hit","metric",0.308054238793329,"0.889","10"
1,0.1,10,"hit","metric",0.321138725789233,"1","10"
0,0.0909090909090909,11,"hit","metric",0.380704007802559,"0","11"
0.111111111111111,0.0909090909090909,11,"hit","metric",0.370882570264052,"0.111","11"
0.222222222222222,0.0909090909090909,11,"hit","metric",0.360164532443447,"0.222","11"
0.333333333333333,0.0909090909090909,11,"hit","metric",0.350122631021885,"0.333","11"
0.444444444444444,0.0909090909090909,11,"hit","metric",0.33780255534978,"0.444","11"
0.555555555555556,0.0909090909090909,11,"hit","metric",0.326182990860454,"0.556","11"
0.666666666666667,0.0909090909090909,11,"hit","metric",0.314641909510456,"0.667","11"
0.777777777777778,0.0909090909090909,11,"hit","metric",0.306647374453374,"0.778","11"
0.888888888888889,0.0909090909090909,11,"hit","metric",0.304457221383482,"0.889","11"
1,0.0909090909090909,11,"hit","metric",0.318526568110457,"1","11"
0,0.0833333333333333,12,"hit","metric",0.378933112306607,"0","12"
0.111111111111111,0.0833333333333333,12,"hit","metric",0.368691529772966,"0.111","12"
0.222222222222222,0.0833333333333333,12,"hit","metric",0.358125336382783,"0.222","12"
0.333333333333333,0.0833333333333333,12,"hit","metric",0.347119362540626,"0.333","12"
0.444444444444444,0.0833333333333333,12,"hit","metric",0.334970014999463,"0.444","12"
0.555555555555556,0.0833333333333333,12,"hit","metric",0.322084877801171,"0.556","12"
0.666666666666667,0.0833333333333333,12,"hit","metric",0.311625326671145,"0.667","12"
0.777777777777778,0.0833333333333333,12,"hit","metric",0.301856722363249,"0.778","12"
0.888888888888889,0.0833333333333333,12,"hit","metric",0.299241600022025,"0.889","12"
1,0.0833333333333333,12,"hit","metric",0.312118350448021,"1","12"
0,0.0769230769230769,13,"hit","metric",0.375176431112683,"0","13"
0.111111111111111,0.0769230769230769,13,"hit","metric",0.366546329360764,"0.111","13"
0.222222222222222,0.0769230769230769,13,"hit","metric",0.355746801952723,"0.222","13"
0.333333333333333,0.0769230769230769,13,"hit","metric",0.345125422955034,"0.333","13"
0.444444444444444,0.0769230769230769,13,"hit","metric",0.332365808057076,"0.444","13"
0.555555555555556,0.0769230769230769,13,"hit","metric",0.318595841061165,"0.556","13"
0.666666666666667,0.0769230769230769,13,"hit","metric",0.306637481081571,"0.667","13"
0.777777777777778,0.0769230769230769,13,"hit","metric",0.296097031095555,"0.778","13"
0.888888888888889,0.0769230769230769,13,"hit","metric",0.292391376253234,"0.889","13"
1,0.0769230769230769,13,"hit","metric",0.303059385840618,"1","13"
0,0.0714285714285714,14,"hit","metric",0.37459413947834,"0","14"
0.111111111111111,0.0714285714285714,14,"hit","metric",0.364921015545873,"0.111","14"
0.222222222222222,0.0714285714285714,14,"hit","metric",0.353540102547148,"0.222","14"
0.333333333333333,0.0714285714285714,14,"hit","metric",0.340993669210589,"0.333","14"
0.444444444444444,0.0714285714285714,14,"hit","metric",0.32902890739222,"0.444","14"
0.555555555555556,0.0714285714285714,14,"hit","metric",0.315220865747011,"0.556","14"
0.666666666666667,0.0714285714285714,14,"hit","metric",0.301884950889005,"0.667","14"
0.777777777777778,0.0714285714285714,14,"hit","metric",0.29099468784529,"0.778","14"
0.888888888888889,0.0714285714285714,14,"hit","metric",0.284915034579469,"0.889","14"
1,0.0714285714285714,14,"hit","metric",0.292354221063767,"1","14"
0,0.0666666666666667,15,"hit","metric",0.3727507018388,"0","15"
0.111111111111111,0.0666666666666667,15,"hit","metric",0.361894064705987,"0.111","15"
0.222222222222222,0.0666666666666667,15,"hit","metric",0.349774780656094,"0.222","15"
0.333333333333333,0.0666666666666667,15,"hit","metric",0.338973030937838,"0.333","15"
0.444444444444444,0.0666666666666667,15,"hit","metric",0.325452697702195,"0.444","15"
0.555555555555556,0.0666666666666667,15,"hit","metric",0.311102031342764,"0.556","15"
0.666666666666667,0.0666666666666667,15,"hit","metric",0.296985421843235,"0.667","15"
0.777777777777778,0.0666666666666667,15,"hit","metric",0.28467774245005,"0.778","15"
0.888888888888889,0.0666666666666667,15,"hit","metric",0.277040773745465,"0.889","15"
1,0.0666666666666667,15,"hit","metric",0.280988300866219,"1","15"
0,0.0625,16,"hit","metric",0.369842605586255,"0","16"
0.111111111111111,0.0625,16,"hit","metric",0.360009232045101,"0.111","16"
0.222222222222222,0.0625,16,"hit","metric",0.346859822087955,"0.222","16"
0.333333333333333,0.0625,16,"hit","metric",0.335551336348595,"0.333","16"
0.444444444444444,0.0625,16,"hit","metric",0.322039996172105,"0.444","16"
0.555555555555556,0.0625,16,"hit","metric",0.306686651334034,"0.556","16"
0.666666666666667,0.0625,16,"hit","metric",0.292579562105023,"0.667","16"
0.777777777777778,0.0625,16,"hit","metric",0.278993962272724,"0.778","16"
0.888888888888889,0.0625,16,"hit","metric",0.269194948493579,"0.889","16"
1,0.0625,16,"hit","metric",0.269271576487884,"1","16"
0,0.0588235294117647,17,"hit","metric",0.368522970196024,"0","17"
0.111111111111111,0.0588235294117647,17,"hit","metric",0.357165702499003,"0.111","17"
0.222222222222222,0.0588235294117647,17,"hit","metric",0.345073575932751,"0.222","17"
0.333333333333333,0.0588235294117647,17,"hit","metric",0.332952326664694,"0.333","17"
0.444444444444444,0.0588235294117647,17,"hit","metric",0.317294710146505,"0.444","17"
0.555555555555556,0.0588235294117647,17,"hit","metric",0.302343493650048,"0.556","17"
0.666666666666667,0.0588235294117647,17,"hit","metric",0.287802753619053,"0.667","17"
0.777777777777778,0.0588235294117647,17,"hit","metric",0.272343329814605,"0.778","17"
0.888888888888889,0.0588235294117647,17,"hit","metric",0.26141994311916,"0.889","17"
1,0.0588235294117647,17,"hit","metric",0.257651497741962,"1","17"
0,0.0555555555555556,18,"hit","metric",0.366470968617114,"0","18"
0.111111111111111,0.0555555555555556,18,"hit","metric",0.355877112757147,"0.111","18"
0.222222222222222,0.0555555555555556,18,"hit","metric",0.342416376361884,"0.222","18"
0.333333333333333,0.0555555555555556,18,"hit","metric",0.329378052844615,"0.333","18"
0.444444444444444,0.0555555555555556,18,"hit","metric",0.315110510368894,"0.444","18"
0.555555555555556,0.0555555555555556,18,"hit","metric",0.298376682339461,"0.556","18"
0.666666666666667,0.0555555555555556,18,"hit","metric",0.28299273280419,"0.667","18"
0.777777777777778,0.0555555555555556,18,"hit","metric",0.267511761961848,"0.778","18"
0.888888888888889,0.0555555555555556,18,"hit","metric",0.253441210366535,"0.889","18"
1,0.0555555555555556,18,"hit","metric",0.246679729595354,"1","18"
0,0.0526315789473684,19,"hit","metric",0.363787385935598,"0","19"
0.111111111111111,0.0526315789473684,19,"hit","metric",0.35392081282129,"0.111","19"
0.222222222222222,0.0526315789473684,19,"hit","metric",0.341250744372209,"0.222","19"
