"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.777777777777778,0.0666666666666667,15,"end_time","diff",138.349541590265,"0.778","15"
0.888888888888889,0.0666666666666667,15,"end_time","diff",158.752942157026,"0.889","15"
1,0.0666666666666667,15,"end_time","diff",193.358709784964,"1","15"
0,0.0625,16,"end_time","diff",106.144174029005,"0","16"
0.111111111111111,0.0625,16,"end_time","diff",106.944307384564,"0.111","16"
0.222222222222222,0.0625,16,"end_time","diff",108.544574095683,"0.222","16"
0.333333333333333,0.0625,16,"end_time","diff",111.34504084014,"0.333","16"
0.444444444444444,0.0625,16,"end_time","diff",115.545740956826,"0.444","16"
0.555555555555556,0.0625,16,"end_time","diff",122.14684114019,"0.556","16"
0.666666666666667,0.0625,16,"end_time","diff",132.148508084681,"0.667","16"
0.777777777777778,0.0625,16,"end_time","diff",148.151175195866,"0.778","16"
0.888888888888889,0.0625,16,"end_time","diff",173.755442573762,"0.889","16"
1,0.0625,16,"end_time","diff",217.162677112852,"1","16"
0,0.0588235294117647,17,"end_time","diff",107.344374062344,"0","17"
0.111111111111111,0.0588235294117647,17,"end_time","diff",108.544574095683,"0.111","17"
0.222222222222222,0.0588235294117647,17,"end_time","diff",110.744940823471,"0.222","17"
0.333333333333333,0.0588235294117647,17,"end_time","diff",114.145507584597,"0.333","17"
0.444444444444444,0.0588235294117647,17,"end_time","diff",119.346374395733,"0.444","17"
0.555555555555556,0.0588235294117647,17,"end_time","diff",127.347707951325,"0.556","17"
0.666666666666667,0.0588235294117647,17,"end_time","diff",139.549741623604,"0.667","17"
0.777777777777778,0.0588235294117647,17,"end_time","diff",158.752942157026,"0.778","17"
0.888888888888889,0.0588235294117647,17,"end_time","diff",190.158176362727,"0.889","17"
1,0.0588235294117647,17,"end_time","diff",243.967144524087,"1","17"
0,0.0555555555555556,18,"end_time","diff",108.744607434572,"0","18"
0.111111111111111,0.0555555555555556,18,"end_time","diff",110.344874145691,"0.111","18"
0.222222222222222,0.0555555555555556,18,"end_time","diff",113.145340890148,"0.222","18"
0.333333333333333,0.0555555555555556,18,"end_time","diff",117.146007667945,"0.333","18"
0.444444444444444,0.0555555555555556,18,"end_time","diff",123.347041173529,"0.444","18"
0.555555555555556,0.0555555555555556,18,"end_time","diff",132.94864144024,"0.556","18"
0.666666666666667,0.0555555555555556,18,"end_time","diff",147.351041840307,"0.667","18"
0.777777777777778,0.0555555555555556,18,"end_time","diff",170.554909151525,"0.778","18"
0.888888888888889,0.0555555555555556,18,"end_time","diff",208.56124354059,"0.889","18"
1,0.0555555555555556,18,"end_time","diff",274.372212035339,"1","18"
0,0.0526315789473684,19,"end_time","diff",110.344874145691,"0","19"
0.111111111111111,0.0526315789473684,19,"end_time","diff",112.345207534589,"0.111","19"
0.222222222222222,0.0526315789473684,19,"end_time","diff",115.545740956826,"0.222","19"
0.333333333333333,0.0526315789473684,19,"end_time","diff",120.346541090182,"0.333","19"
0.444444444444444,0.0526315789473684,19,"end_time","diff",127.747774629105,"0.444","19"
0.555555555555556,0.0526315789473684,19,"end_time","diff",138.749608268045,"0.556","19"
0.666666666666667,0.0526315789473684,19,"end_time","diff",155.952475412569,"0.667","19"
0.777777777777778,0.0526315789473684,19,"end_time","diff",183.157009501584,"0.778","19"
0.888888888888889,0.0526315789473684,19,"end_time","diff",228.964644107351,"0.889","19"
1,0.0526315789473684,19,"end_time","diff",308.377879646608,"1","19"
0,0.05,20,"end_time","diff",111.74510751792,"0","20"
0.111111111111111,0.05,20,"end_time","diff",114.345540923487,"0.111","20"
0.222222222222222,0.05,20,"end_time","diff",117.946141023504,"0.222","20"
0.333333333333333,0.05,20,"end_time","diff",123.747107851309,"0.333","20"
0.444444444444444,0.05,20,"end_time","diff",132.148508084681,"0.444","20"
0.555555555555556,0.05,20,"end_time","diff",144.950641773629,"0.556","20"
0.666666666666667,0.05,20,"end_time","diff",164.753942323721,"0.667","20"
0.777777777777778,0.05,20,"end_time","diff",197.159343223871,"0.778","20"
0.888888888888889,0.05,20,"end_time","diff",251.76844474079,"0.889","20"
1,0.05,20,"end_time","diff",345.984147357893,"1","20"
0,0.0476190476190476,21,"end_time","diff",113.345374229038,"0","21"
0.111111111111111,0.0476190476190476,21,"end_time","diff",116.345874312385,"0.111","21"
0.222222222222222,0.0476190476190476,21,"end_time","diff",120.546574429072,"0.222","21"
0.333333333333333,0.0476190476190476,21,"end_time","diff",127.147674612435,"0.333","21"
0.444444444444444,0.0476190476190476,21,"end_time","diff",136.749274879147,"0.444","21"
0.555555555555556,0.0476190476190476,21,"end_time","diff",151.351708618103,"0.556","21"
0.666666666666667,0.0476190476190476,21,"end_time","diff",174.355542590432,"0.667","21"
0.777777777777778,0.0476190476190476,21,"end_time","diff",212.161843640607,"0.778","21"
0.888888888888889,0.0476190476190476,21,"end_time","diff",276.772612102017,"0.889","21"
1,0.0476190476190476,21,"end_time","diff",386.990981830305,"1","21"
0,0.0454545454545455,22,"end_time","diff",114.945640940157,"0","22"
0.111111111111111,0.0454545454545455,22,"end_time","diff",118.346207701284,"0.111","22"
0.222222222222222,0.0454545454545455,22,"end_time","diff",123.147007834639,"0.222","22"
0.333333333333333,0.0454545454545455,22,"end_time","diff",130.548241373562,"0.333","22"
0.444444444444444,0.0454545454545455,22,"end_time","diff",141.550075012502,"0.444","22"
0.555555555555556,0.0454545454545455,22,"end_time","diff",158.152842140357,"0.556","22"
0.666666666666667,0.0454545454545455,22,"end_time","diff",184.557242873812,"0.667","22"
0.777777777777778,0.0454545454545455,22,"end_time","diff",228.364544090682,"0.778","22"
0.888888888888889,0.0454545454545455,22,"end_time","diff",304.377212868812,"0.889","22"
1,0.0454545454545455,22,"end_time","diff",430.998316386064,"1","22"
0,0.0434782608695652,23,"end_time","diff",116.545907651275,"0","23"
0.111111111111111,0.0434782608695652,23,"end_time","diff",120.346541090182,"0.111","23"
0.222222222222222,0.0434782608695652,23,"end_time","diff",125.947474579097,"0.222","23"
0.333333333333333,0.0434782608695652,23,"end_time","diff",134.148841473579,"0.333","23"
0.444444444444444,0.0434782608695652,23,"end_time","diff",146.350875145858,"0.444","23"
0.555555555555556,0.0434782608695652,23,"end_time","diff",165.1540090015,"0.556","23"
0.666666666666667,0.0434782608695652,23,"end_time","diff",195.359043173862,"0.667","23"
0.777777777777778,0.0434782608695652,23,"end_time","diff",245.967477912986,"0.778","23"
0.888888888888889,0.0434782608695652,23,"end_time","diff",334.982313718953,"0.889","23"
1,0.0434782608695652,23,"end_time","diff",477.206017669612,"1","23"
0,0.0416666666666667,24,"end_time","diff",118.146174362394,"0","24"
0.111111111111111,0.0416666666666667,24,"end_time","diff",122.34687447908,"0.111","24"
0.222222222222222,0.0416666666666667,24,"end_time","diff",128.547907984664,"0.222","24"
0.333333333333333,0.0416666666666667,24,"end_time","diff",137.749441573596,"0.333","24"
0.444444444444444,0.0416666666666667,24,"end_time","diff",151.351708618103,"0.444","24"
0.555555555555556,0.0416666666666667,24,"end_time","diff",172.555242540423,"0.556","24"
0.666666666666667,0.0416666666666667,24,"end_time","diff",206.760943490582,"0.667","24"
0.777777777777778,0.0416666666666667,24,"end_time","diff",265.370711785298,"0.778","24"
0.888888888888889,0.0416666666666667,24,"end_time","diff",368.587914652442,"0.889","24"
1,0.0416666666666667,24,"end_time","diff",524.613918986498,"1","24"
0,0.04,25,"end_time","diff",119.946474412402,"0","25"
0.111111111111111,0.04,25,"end_time","diff",124.547241206868,"0.111","25"
0.222222222222222,0.04,25,"end_time","diff",131.348374729122,"0.222","25"
0.333333333333333,0.04,25,"end_time","diff",141.350041673612,"0.333","25"
0.444444444444444,0.04,25,"end_time","diff",156.552575429238,"0.444","25"
0.555555555555556,0.04,25,"end_time","diff",180.156509418236,"0.556","25"
0.666666666666667,0.04,25,"end_time","diff",218.96297716286,"0.667","25"
0.777777777777778,0.04,25,"end_time","diff",286.374212368728,"0.778","25"
0.888888888888889,0.04,25,"end_time","diff",405.194015669278,"0.889","25"
1,0.04,25,"end_time","diff",572.021820303384,"1","25"
0,0.0384615384615385,26,"end_time","diff",121.546741123521,"0","26"
