"epsilon","switch_rate","res_time","hit_metric","hit_diff","final_size_metric","final_size_diff","end_time_metric","end_time_diff","r0_metric","r0_diff","psI_metric","psI_diff","ptI_metric","ptI_diff"
0.888888888888889,0.0454545454545455,22,0.298319887313125,-0.201680112686875,0.608899963787589,-0.188244354770381,463.277212868811,304.377212868812,2.43228516110958,0.432285161109583,0.0522731364942807,-0.0349281888186423,51.8086347724621,-6.09136522753793
1,0.0454545454545455,22,0.317634477506636,-0.182365522493364,0.609367710873485,-0.187776607684485,589.898316386064,430.998316386064,2.55752335383765,0.557523353837647,0.0480328094873593,-0.0391685158255638,49.4082347057843,-8.4917652942157
0,0.0434782608695652,23,0.356014346055769,-0.143985653944231,0.623953354067691,-0.173190964490278,275.445907651275,116.545907651275,1.88359189329058,-0.116408106709417,0.0529664721039156,-0.0342348532090074,65.2108684780797,7.31086847807968
0.111111111111111,0.0434782608695652,23,0.355052804322159,-0.144947195677841,0.623785781321726,-0.173358537236244,279.246541090182,120.346541090182,1.92194114711439,-0.0780588528856061,0.0538018155681049,-0.0333995097448181,63.6106017669612,5.71060176696115
0.222222222222222,0.0434782608695652,23,0.35175241462356,-0.14824758537644,0.623101964241141,-0.174042354316829,284.847474579097,125.947474579097,1.96640004727131,-0.0335999527286939,0.0545882789038139,-0.0326130464091091,62.2103683947325,4.31036839473245
0.333333333333333,0.0434782608695652,23,0.345767873021519,-0.154232126978481,0.621805357998419,-0.175338960559551,293.048841473579,134.148841473579,2.01829768821923,0.0182976882192287,0.0552721308984521,-0.031929194414471,60.6101016836139,2.71010168361394
0.444444444444444,0.0434782608695652,23,0.339360226950013,-0.160639773049987,0.619801867088081,-0.177342451469889,305.250875145858,146.350875145858,2.07919529057088,0.0791952905708846,0.0557734844791118,-0.0314278408338112,58.8098016336056,0.909801633605596
0.555555555555556,0.0434782608695652,23,0.329157225050981,-0.170842774949019,0.61703072297719,-0.18011359558078,324.0540090015,165.1540090015,2.15081736258816,0.150817362588156,0.0559619048404005,-0.0312394204725226,57.0095015835973,-0.890498416402735
0.666666666666667,0.0434782608695652,23,0.317035165982834,-0.182964834017166,0.613550911562862,-0.183593406995107,354.259043173862,195.359043173862,2.23487933333152,0.23487933333152,0.0556367158982643,-0.0315646094146588,55.2092015335889,-2.69079846641107
0.777777777777778,0.0434782608695652,23,0.304554292101734,-0.195445707898266,0.609783751481083,-0.187360567076887,404.867477912986,245.967477912986,2.33279928823884,0.332799288238837,0.0544838614395856,-0.0327174638733374,53.4089014835806,-4.49109851641941
0.888888888888889,0.0434782608695652,23,0.294921681232451,-0.205078318767549,0.607168333035456,-0.189975985522513,493.882313718953,334.982313718953,2.44535725030122,0.445357250301224,0.0520232191301621,-0.0351781061827609,51.4085680946825,-6.49143190531755
1,0.0434782608695652,23,0.319047983618178,-0.180952016381822,0.609230477692943,-0.187913840865027,636.106017669612,477.206017669612,2.57245226057125,0.572452260571248,0.0475735096078038,-0.0396278157051193,48.8081346891149,-9.09186531088515
